CustomerID,CustomerName,Email,OrderDate,ProductCategory,Price,Rating
1856,Customer 37,customer37@example.com,2023-02-20,Clothing,107.62,4.0
1474,Customer 39,customer39@example.com,,Books,190.58,2.0
1058,Customer 40,customer40@example.com,,Electronics,95.87,4.0
1510,Customer 41,customer41@example.com,2023-10-15,Electronics,58.55,3.0
1681,Customer 42,customer42@example.com,,Electronics,36.68,1.0
1475,Customer 43,customer43@example.com,,Clothing,0.0,5.0
1699,Customer 44,customer44@example.com,2023-04-05,Electronics,77.58,5.0
1975,Customer 45,customer45@example.com,2023-03-13,Books,200.5,4.0
1782,Customer 46,customer46@example.com,2023-02-08,Electronics,188.49,1.0
1189,Customer 47,customer47@example.com,2023-06-03,Electronics,48.28,5.0
1957,Customer 48,customer48@example.com,2023-09-07,Electronics,64.46,4.0
1686,Customer 49,customer49@example.com,2023-06-11,Clothing,103.69,5.0
1957,Customer 50,customer50@example.com,,Clothing,169.86,5.0
1562,Customer 51,customer51@example.com,2023-09-16,Books,102.85,5.0
1875,Customer 52,customer52@example.com,2023-11-02,Clothing,67.64,4.0
1566,Customer 53,customer53@example.com,2023-09-25,Electronics,97.06,1.0
1243,Customer 54,customer54@example.com,2023-02-23,Books,68.58,4.0
1831,Customer 55,customer55@example.com,2023-08-24,Clothing,130.12,4.0
1504,Customer 56,customer56@example.com,,Electronics,64.55,4.0
1130,Customer 57,customer57@example.com,2023-09-08,Clothing,74.48,2.0
1484,Customer 58,customer58@example.com,2023-11-09,Electronics,158.1,2.0
1818,Customer 59,customer59@example.com,2023-04-22,Clothing,61.58,5.0
1646,Customer 60,customer60@example.com,,Books,27.69,4.0
1020,Customer 61,customer61@example.com,2023-10-30,Electronics,104.75,5.0
1840,Customer 62,customer62@example.com,2023-07-26,Electronics,81.98,5.0
1166,Customer 63,customer63@example.com,,Electronics,125.57,4.0
1273,Customer 64,customer64@example.com,2023-12-07,Electronics,115.87,4.0
1600,Customer 66,customer66@example.com,2023-03-16,Electronics,96.95,4.0
1315,Customer 67,customer67@example.com,2023-04-13,Electronics,63.21,4.0
1013,Customer 68,customer68@example.com,2023-07-11,Electronics,104.17,2.0
1241,Customer 69,customer69@example.com,2023-09-09,Electronics,144.06,3.0
1776,Customer 70,unknown@example.com,2023-08-14,Clothing,51.33,4.0
1345,Customer 71,customer71@example.com,,Clothing,99.73,2.0
1564,Customer 72,customer72@example.com,2023-11-02,Clothing,151.92,2.0
1897,Customer 73,customer73@example.com,,Books,125.27,3.0
1339,Customer 74,customer74@example.com,,Clothing,165.47,2.0
1091,Customer 75,customer75@example.com,2023-10-13,Electronics,71.59,2.0
1366,Customer 76,customer76@example.com,2023-12-01,Clothing,8.46,3.0
1955,Customer 77,customer77@example.com,2023-12-13,Clothing,110.03,5.0
1454,Customer 78,customer78@example.com,2023-11-04,Clothing,118.13,4.0
1427,Customer 79,customer79@example.com,2023-09-06,Books,168.42,2.0
1508,Customer 80,customer80@example.com,,Clothing,159.41,1.0
1775,Customer 81,customer81@example.com,2023-12-01,Electronics,126.84,4.0
1942,Customer 82,customer82@example.com,2023-01-30,Electronics,138.27,3.0
1034,Customer 83,customer83@example.com,2023-09-04,Electronics,90.41,5.0
1205,Customer 84,customer84@example.com,2023-04-16,Electronics,39.04,4.0
1080,Customer 85,customer85@example.com,2023-02-20,Books,105.89,5.0
1931,Customer 86,customer86@example.com,2023-03-22,Books,149.13,2.0
1561,Customer 87,customer87@example.com,,Electronics,132.82,4.0
1871,Customer 88,customer88@example.com,2023-10-12,Electronics,141.69,2.0
1001,Customer 90,customer90@example.com,2023-07-03,Electronics,86.72,4.0
1389,Customer 91,customer91@example.com,,Electronics,124.17,3.0
1565,Customer 92,customer92@example.com,2023-09-30,Electronics,72.67,2.0
1105,Customer 93,customer93@example.com,,Electronics,74.21,2.0
1771,Customer 94,customer94@example.com,2023-03-10,Clothing,114.9,4.0
1821,Customer 95,customer95@example.com,2023-02-03,Clothing,138.05,2.0
1476,Customer 96,customer96@example.com,,Electronics,90.02,4.0
1702,Customer 97,customer97@example.com,2023-02-22,Electronics,41.84,2.0
1401,Customer 98,customer98@example.com,,Clothing,63.21,4.0
1729,Customer 99,customer99@example.com,2023-05-06,Electronics,110.18,5.0
1555,Customer 100,customer100@example.com,2023-08-23,Electronics,0.0,5.0
1161,Customer 101,customer101@example.com,,Electronics,112.06,5.0
1201,Customer 102,customer102@example.com,,Clothing,126.06,2.0
1957,Customer 103,customer103@example.com,2023-04-21,Electronics,100.29,1.0
1995,Customer 104,customer104@example.com,,Clothing,113.25,4.0
1269,Customer 105,customer105@example.com,,Electronics,97.75,3.0
1862,Customer 106,customer106@example.com,2023-07-02,Clothing,157.44,3.0
1270,Customer 108,customer108@example.com,2023-04-05,Clothing,40.55,2.0
1455,Customer 109,customer109@example.com,,Clothing,87.24,1.0
1461,Customer 110,customer110@example.com,,Clothing,101.64,5.0
1726,Customer 111,customer111@example.com,,Clothing,86.65,2.0
1251,Customer 112,customer112@example.com,,Clothing,189.65,4.0
1701,Customer 113,customer113@example.com,2023-07-14,Electronics,111.2,1.0
1295,Customer 114,customer114@example.com,2023-12-18,Electronics,59.73,4.0
1724,Customer 115,customer115@example.com,,Books,129.82,3.0
1719,Customer 116,customer116@example.com,2023-06-04,Clothing,113.55,5.0
1748,Customer 117,customer117@example.com,2023-04-03,Books,115.21,5.0
1337,Customer 118,customer118@example.com,2023-06-09,Books,190.39,3.0
1878,Customer 119,customer119@example.com,2023-03-02,Electronics,117.54,5.0
1052,Customer 120,customer120@example.com,2023-05-02,Electronics,84.82,3.0
1791,Customer 121,customer121@example.com,,Electronics,2.24,5.0
1921,Customer 122,customer122@example.com,,Clothing,91.73,5.0
1216,Customer 123,customer123@example.com,2023-01-05,Electronics,165.3,2.0
1763,Customer 124,customer124@example.com,,Clothing,95.44,4.0
1187,Customer 125,customer125@example.com,2023-06-19,Electronics,0.0,1.0
1379,Customer 126,customer126@example.com,2023-11-13,Electronics,75.08,1.0
1492,Customer 127,customer127@example.com,2023-01-22,Books,149.63,3.0
1040,Customer 128,customer128@example.com,2023-11-22,Books,127.29,3.0
1156,Customer 129,customer129@example.com,2023-01-01,Electronics,58.01,4.0
1014,Customer 130,customer130@example.com,2023-05-13,Electronics,71.74,5.0
1812,Customer 131,customer131@example.com,2023-08-21,Clothing,79.46,5.0
1064,Customer 132,customer132@example.com,,Clothing,66.86,3.0
1856,Customer 133,customer133@example.com,2023-12-12,Books,0.0,2.0
1838,Customer 134,customer134@example.com,,Electronics,138.18,1.0
1520,Customer 135,customer135@example.com,2023-02-03,Electronics,162.85,3.0
1343,Customer 136,customer136@example.com,2023-03-19,Clothing,24.08,1.0
1128,Customer 137,customer137@example.com,2023-08-06,Books,162.19,1.0
1647,Customer 138,customer138@example.com,2023-10-28,Clothing,94.85,3.0
1471,Customer 139,customer139@example.com,2023-03-14,Electronics,161.26,5.0
1062,Customer 140,customer140@example.com,2023-10-09,Electronics,101.9,4.0
1138,Customer 141,customer141@example.com,,Clothing,106.78,3.0
1498,Customer 142,customer142@example.com,2023-02-16,Electronics,118.62,4.0
1592,Customer 143,customer143@example.com,2023-05-01,Clothing,60.5,2.0
1391,Customer 144,customer144@example.com,2023-08-02,Books,159.73,1.0
1674,Customer 145,customer145@example.com,2023-08-27,Clothing,43.93,5.0
1418,Customer 146,customer146@example.com,,Books,79.9,4.0
1288,Customer 147,customer147@example.com,2023-12-16,Electronics,126.21,5.0
1378,Customer 148,customer148@example.com,2023-04-17,Clothing,74.54,1.0
1772,Customer 149,customer149@example.com,2023-11-15,Clothing,138.88,5.0
1489,Customer 150,customer150@example.com,,Clothing,168.79,4.0
1230,Customer 151,customer151@example.com,2023-03-02,Books,150.63,4.0
1040,Customer 152,customer152@example.com,2023-12-03,Electronics,3.19,4.0
1027,Customer 153,customer153@example.com,,Clothing,106.29,5.0
1134,Customer 154,customer154@example.com,2023-10-19,Clothing,151.43,4.0
1200,Customer 155,unknown@example.com,2023-09-14,Books,34.16,4.0
1839,Customer 156,customer156@example.com,2023-01-08,Clothing,136.18,3.0
1779,Customer 157,customer157@example.com,2023-04-23,Electronics,133.37,5.0
1929,Customer 158,customer158@example.com,2023-12-21,Books,39.4,3.0
1032,Customer 159,customer159@example.com,2023-09-10,Books,141.71,4.0
1047,Customer 160,customer160@example.com,2023-06-29,Electronics,113.63,3.0
1502,Customer 161,customer161@example.com,,Clothing,132.52,2.0
1406,Customer 162,customer162@example.com,,Books,51.68,4.0
1573,Customer 163,customer163@example.com,2023-05-07,Books,107.51,5.0
1727,Customer 164,customer164@example.com,2023-02-25,Clothing,14.76,5.0
1804,Customer 165,customer165@example.com,,Clothing,0.0,3.0
1098,Customer 166,customer166@example.com,2023-01-14,Electronics,107.04,4.0
1683,Customer 167,customer167@example.com,2023-01-28,Electronics,155.03,2.0
1871,Customer 168,customer168@example.com,,Electronics,112.65,3.0
1725,Customer 169,customer169@example.com,2023-08-04,Clothing,96.83,3.0
1986,Customer 170,customer170@example.com,,Clothing,90.62,4.0
1546,Customer 171,customer171@example.com,2023-06-03,Clothing,52.87,5.0
1960,Customer 172,customer172@example.com,2023-01-14,Electronics,88.91,4.0
1738,Customer 173,customer173@example.com,2023-07-06,Clothing,121.08,4.0
1612,Customer 174,customer174@example.com,,Electronics,78.24,1.0
1942,Customer 175,customer175@example.com,2023-01-07,Electronics,137.53,3.0
1461,Customer 176,customer176@example.com,2023-01-03,Electronics,109.8,4.0
1642,Customer 177,unknown@example.com,2023-04-21,Electronics,115.85,4.0
1768,Customer 178,customer178@example.com,,Electronics,144.43,3.0
1004,Customer 179,customer179@example.com,2023-12-29,Clothing,73.66,5.0
1217,Customer 180,customer180@example.com,2023-08-27,Electronics,132.97,2.0
1502,Customer 181,customer181@example.com,2023-10-01,Books,80.68,4.0
1766,Customer 182,customer182@example.com,2023-10-21,Electronics,116.98,4.0
1397,Customer 183,customer183@example.com,2023-08-15,Electronics,67.71,4.0
1870,Customer 184,customer184@example.com,2023-01-15,Clothing,54.46,4.0
1794,Customer 185,customer185@example.com,,Clothing,104.59,2.0
1392,Customer 186,unknown@example.com,2023-04-29,Clothing,5.74,2.0
1206,Customer 187,unknown@example.com,,Electronics,85.19,4.0
1014,Customer 188,unknown@example.com,2023-07-21,Clothing,19.68,4.0
1857,Customer 189,customer189@example.com,,Clothing,138.96,2.0
1553,Customer 190,customer190@example.com,2023-09-30,Electronics,152.51,4.0
1891,Customer 191,customer191@example.com,,Clothing,56.8,3.0
1460,Customer 192,customer192@example.com,2023-03-27,Books,121.42,4.0
1690,Customer 193,customer193@example.com,2023-05-06,Books,144.96,5.0
1574,Customer 194,customer194@example.com,,Clothing,145.12,2.0
1863,Customer 195,customer195@example.com,,Clothing,110.72,1.0
1742,Customer 196,customer196@example.com,,Electronics,136.72,5.0
1240,Customer 197,customer197@example.com,2023-01-13,Books,67.53,4.0
1563,Customer 198,customer198@example.com,2023-07-31,Clothing,104.16,4.0
1095,Customer 199,customer199@example.com,2023-01-25,Clothing,76.64,5.0
1899,Customer 200,customer200@example.com,,Clothing,63.31,5.0
1733,Customer 201,customer201@example.com,2023-03-08,Electronics,101.8,3.0
1406,Customer 203,customer203@example.com,2023-04-19,Clothing,158.18,3.0
1230,Customer 204,customer204@example.com,2023-05-26,Electronics,113.26,3.0
1748,Customer 205,customer205@example.com,,Clothing,132.1,2.0
1654,Customer 206,customer206@example.com,,Electronics,132.66,4.0
1170,Customer 207,customer207@example.com,,Clothing,234.38,2.0
1540,Customer 208,customer208@example.com,,Clothing,9.5,5.0
1035,Customer 209,customer209@example.com,,Clothing,65.6,4.0
1524,Customer 210,customer210@example.com,,Clothing,173.7,4.0
1159,Customer 211,customer211@example.com,2023-08-24,Electronics,82.4,3.0
1838,Customer 212,customer212@example.com,2023-03-24,Electronics,144.29,1.0
1698,Customer 213,customer213@example.com,2023-02-11,Clothing,111.5,1.0
1242,Customer 214,customer214@example.com,2023-04-11,Electronics,205.26,3.0
1085,Customer 215,customer215@example.com,2023-01-06,Electronics,44.35,1.0
1795,Customer 216,customer216@example.com,,Clothing,161.09,4.0
1577,Customer 217,customer217@example.com,2023-10-09,Electronics,187.48,5.0
1681,Customer 218,customer218@example.com,,Books,49.28,5.0
1556,Customer 219,customer219@example.com,2023-08-14,Electronics,139.14,4.0
1573,Customer 220,customer220@example.com,2023-11-11,Electronics,51.73,2.0
1645,Customer 222,customer222@example.com,,Clothing,87.17,5.0
1795,Customer 223,customer223@example.com,,Books,0.0,2.0
1027,Customer 224,customer224@example.com,2023-05-30,Clothing,121.21,4.0
1619,Customer 225,customer225@example.com,,Clothing,107.17,2.0
1555,Customer 226,customer226@example.com,2023-07-17,Electronics,173.95,5.0
1339,Customer 227,customer227@example.com,2023-03-11,Electronics,130.56,3.0
1797,Customer 228,customer228@example.com,2023-04-22,Electronics,214.54,1.0
1957,Customer 229,customer229@example.com,2023-01-04,Clothing,105.35,5.0
1330,Customer 230,customer230@example.com,2023-12-16,Books,94.72,4.0
1639,Customer 231,customer231@example.com,,Clothing,90.78,3.0
1505,Customer 232,customer232@example.com,2023-11-14,Books,78.02,3.0
1347,Customer 233,customer233@example.com,2023-12-16,Clothing,0.0,5.0
1472,Customer 234,customer234@example.com,2023-04-05,Clothing,88.99,1.0
1230,Customer 235,customer235@example.com,,Clothing,0.0,3.0
1189,Customer 236,customer236@example.com,2023-11-07,Electronics,122.6,1.0
1224,Customer 237,customer237@example.com,2023-05-17,Electronics,38.0,3.0
1384,Customer 238,customer238@example.com,2023-09-04,Electronics,55.28,5.0
1376,Customer 239,customer239@example.com,2023-08-31,Clothing,66.53,5.0
1282,Customer 240,customer240@example.com,,Electronics,89.75,5.0
1957,Customer 241,customer241@example.com,2023-02-09,Books,100.34,1.0
1632,Customer 242,customer242@example.com,2023-08-17,Electronics,154.22,3.0
1627,Customer 243,customer243@example.com,2023-02-05,Electronics,71.12,1.0
1972,Customer 244,customer244@example.com,2023-08-11,Electronics,124.01,2.0
1744,Customer 245,customer245@example.com,,Electronics,236.40750000000003,2.0
1258,Customer 246,customer246@example.com,2023-11-18,Electronics,118.87,3.0
1358,Customer 247,customer247@example.com,2023-08-08,Electronics,90.98,2.0
1709,Customer 248,customer248@example.com,2023-03-16,Books,61.04,1.0
1455,Customer 249,customer249@example.com,2023-01-04,Clothing,90.28,2.0
1410,Customer 250,customer250@example.com,2023-12-01,Clothing,55.69,1.0
1648,Customer 251,customer251@example.com,2023-05-14,Electronics,113.43,3.0
1317,Customer 252,customer252@example.com,,Clothing,105.18,5.0
1676,Customer 253,customer253@example.com,2023-04-04,Electronics,0.0,3.0
1224,Customer 254,customer254@example.com,2023-03-03,Electronics,99.07,3.0
1818,Customer 255,customer255@example.com,2023-07-13,Electronics,153.81,2.0
1233,Customer 256,customer256@example.com,2023-12-01,Electronics,80.04,5.0
1683,Customer 257,customer257@example.com,2023-07-22,Electronics,67.36,3.0
1663,Customer 258,customer258@example.com,2023-01-26,Books,31.11,2.0
1974,Customer 259,unknown@example.com,2023-06-22,Clothing,7.1,2.0
1826,Customer 260,customer260@example.com,,Electronics,141.57,1.0
1373,Customer 261,customer261@example.com,2023-05-13,Clothing,90.93,2.0
1671,Customer 262,customer262@example.com,,Clothing,138.6,3.0
1607,Customer 263,customer263@example.com,2023-04-28,Electronics,176.57,4.0
1471,Customer 264,customer264@example.com,,Clothing,146.06,1.0
1232,Customer 265,customer265@example.com,2023-10-02,Electronics,72.88,2.0
1691,Customer 266,customer266@example.com,2023-07-31,Clothing,107.24,5.0
1829,Customer 268,customer268@example.com,2023-01-20,Electronics,64.59,3.0
1496,Customer 269,customer269@example.com,2023-04-23,Books,117.14,5.0
1441,Customer 270,customer270@example.com,,Clothing,58.39,2.0
1563,Customer 271,customer271@example.com,2023-02-16,Clothing,0.0,1.0
1267,Customer 272,customer272@example.com,2023-01-01,Books,55.59,3.0
1509,Customer 273,customer273@example.com,,Clothing,84.66,3.0
1806,Customer 274,customer274@example.com,2023-05-22,Electronics,176.07,4.0
1385,Customer 275,customer275@example.com,2023-11-16,Electronics,75.45,5.0
1386,Customer 276,customer276@example.com,2023-02-07,Books,125.6,1.0
1612,Customer 278,customer278@example.com,2023-05-19,Clothing,161.32,4.0
1624,Customer 279,customer279@example.com,,Electronics,157.85,1.0
1951,Customer 280,customer280@example.com,,Clothing,158.81,4.0
1080,Customer 281,customer281@example.com,2023-09-16,Clothing,13.3,2.0
1698,Customer 282,unknown@example.com,2023-06-10,Books,110.34,3.0
1112,Customer 283,customer283@example.com,2023-06-27,Books,137.95,1.0
1001,Customer 284,customer284@example.com,,Clothing,119.08,3.0
1641,Customer 285,customer285@example.com,2023-09-18,Electronics,131.83,3.0
1219,Customer 286,customer286@example.com,2023-05-18,Clothing,102.92,5.0
1565,Customer 287,customer287@example.com,2023-06-21,Clothing,62.76,1.0
1854,Customer 288,customer288@example.com,2023-01-13,Electronics,15.15,3.0
1996,Customer 289,customer289@example.com,,Books,67.72,3.0
1735,Customer 290,unknown@example.com,2023-05-10,Clothing,233.91,4.0
1224,Customer 291,unknown@example.com,2023-03-25,Electronics,75.72,4.0
1384,Customer 292,customer292@example.com,,Electronics,2.03,4.0
1402,Customer 293,customer293@example.com,,Clothing,136.63,5.0
1637,Customer 294,customer294@example.com,,Electronics,142.77,5.0
1129,Customer 295,customer295@example.com,,Clothing,164.37,3.0
1052,Customer 296,customer296@example.com,2023-09-30,Clothing,123.55,4.0
1683,Customer 297,customer297@example.com,2023-09-22,Electronics,142.28,5.0
1729,Customer 298,customer298@example.com,,Clothing,192.01,3.0
1671,Customer 299,customer299@example.com,,Clothing,62.73,5.0
1709,Customer 300,customer300@example.com,2023-04-05,Electronics,52.81,3.0
1415,Customer 301,customer301@example.com,2023-11-01,Clothing,45.27,2.0
1246,Customer 302,customer302@example.com,2023-03-10,Clothing,86.71,3.0
1438,Customer 304,customer304@example.com,2023-08-24,Electronics,126.4,3.0
1202,Customer 305,unknown@example.com,,Clothing,124.43,3.0
1183,Customer 306,customer306@example.com,,Books,9.03,5.0
1122,Customer 307,customer307@example.com,2023-03-17,Clothing,65.34,3.0
1400,Customer 308,customer308@example.com,2023-02-04,Clothing,8.22,5.0
1766,Customer 309,customer309@example.com,2023-01-01,Clothing,158.56,3.0
1293,Customer 310,customer310@example.com,2023-10-23,Electronics,179.28,3.0
1279,Customer 311,customer311@example.com,2023-11-16,Clothing,138.98,3.0
1836,Customer 312,customer312@example.com,,Electronics,50.66,5.0
1883,Customer 313,customer313@example.com,2023-11-16,Electronics,174.1,1.0
1609,Customer 314,customer314@example.com,,Books,87.34,2.0
1197,Customer 315,customer315@example.com,,Electronics,39.28,3.0
1981,Customer 316,customer316@example.com,2023-09-24,Electronics,51.78,2.0
1906,Customer 317,customer317@example.com,2023-12-27,Electronics,78.49,4.0
1510,Customer 318,customer318@example.com,2023-08-17,Electronics,102.48,4.0
1751,Customer 319,customer319@example.com,2023-09-27,Books,91.93,3.0
1143,Customer 320,customer320@example.com,,Clothing,29.37,4.0
1608,Customer 321,customer321@example.com,,Clothing,160.67,2.0
1200,Customer 322,customer322@example.com,2023-10-18,Electronics,92.47,4.0
1123,Customer 323,customer323@example.com,2023-08-01,Clothing,64.31,3.0
1186,Customer 324,customer324@example.com,2023-06-14,Electronics,155.52,4.0
1325,Customer 325,customer325@example.com,2023-01-05,Clothing,40.83,1.0
1463,Customer 326,customer326@example.com,2023-12-05,Clothing,18.56,4.0
1348,Customer 327,customer327@example.com,2023-03-19,Electronics,163.62,2.0
1770,Customer 328,customer328@example.com,,Electronics,194.57,2.0
1659,Customer 329,customer329@example.com,2023-05-12,Electronics,76.9,2.0
1763,Customer 330,customer330@example.com,2023-03-30,Electronics,97.7,2.0
1954,Customer 331,customer331@example.com,,Clothing,42.67,5.0
1931,Customer 332,customer332@example.com,2023-02-11,Electronics,100.27,2.0
1402,Customer 333,customer333@example.com,2023-03-30,Clothing,76.21,5.0
1345,Customer 334,customer334@example.com,2023-10-23,Clothing,94.89,3.0
1962,Customer 335,customer335@example.com,,Electronics,120.46,4.0
1510,Customer 336,customer336@example.com,2023-10-22,Books,45.09,1.0
1146,Customer 337,customer337@example.com,,Electronics,81.91,3.0
1147,Customer 338,customer338@example.com,2023-01-14,Clothing,9.81,5.0
1863,Customer 339,customer339@example.com,,Clothing,82.25,3.0
1710,Customer 340,customer340@example.com,,Electronics,95.33,1.0
1819,Customer 341,customer341@example.com,2023-05-05,Books,111.45,4.0
1488,Customer 342,customer342@example.com,2023-12-19,Clothing,111.98,5.0
1928,Customer 343,customer343@example.com,,Clothing,145.2,5.0
1935,Customer 344,customer344@example.com,,Clothing,23.02,2.0
1639,Customer 345,customer345@example.com,2023-05-23,Electronics,25.69,4.0
1550,Customer 346,customer346@example.com,2023-06-02,Books,126.45,2.0
1337,Customer 347,customer347@example.com,2023-05-25,Clothing,0.0,2.0
1871,Customer 348,customer348@example.com,,Books,109.17,5.0
1640,Customer 349,customer349@example.com,2023-11-05,Electronics,40.99,2.0
1778,Customer 350,customer350@example.com,,Electronics,178.64,2.0
1987,Customer 351,customer351@example.com,,Clothing,112.52,1.0
1952,Customer 352,customer352@example.com,2023-02-08,Electronics,89.04,5.0
1472,Customer 353,customer353@example.com,2023-07-17,Electronics,161.39,5.0
1945,Customer 354,unknown@example.com,2023-05-14,Clothing,46.83,4.0
1150,Customer 355,customer355@example.com,2023-03-08,Clothing,56.33,5.0
1414,Customer 356,customer356@example.com,2023-06-28,Books,36.93,2.0
1989,Customer 357,customer357@example.com,2023-02-11,Electronics,56.75,3.0
1297,Customer 358,customer358@example.com,2023-01-15,Clothing,103.06,3.0
1610,Customer 359,customer359@example.com,,Electronics,124.7,1.0
1262,Customer 360,customer360@example.com,,Electronics,148.07,3.0
1763,Customer 361,customer361@example.com,2023-10-16,Electronics,8.76,5.0
1143,Customer 362,customer362@example.com,2023-08-19,Electronics,91.41,1.0
1345,Customer 363,customer363@example.com,,Books,44.59,2.0
1623,Customer 364,customer364@example.com,2023-02-07,Electronics,89.74,2.0
1571,Customer 365,customer365@example.com,,Clothing,216.71,2.0
1880,Customer 366,customer366@example.com,2023-10-16,Books,114.59,5.0
1001,Customer 367,customer367@example.com,,Books,144.97,3.0
1896,Customer 368,customer368@example.com,2023-07-15,Clothing,198.03,3.0
1303,Customer 369,customer369@example.com,2023-03-27,Clothing,156.37,5.0
1253,Customer 370,customer370@example.com,,Electronics,77.6,2.0
1651,Customer 371,customer371@example.com,2023-01-10,Books,36.21,3.0
1452,Customer 372,customer372@example.com,2023-01-05,Clothing,98.49,3.0
1036,Customer 373,customer373@example.com,2023-05-03,Clothing,71.61,4.0
1159,Customer 374,customer374@example.com,2023-11-26,Clothing,23.77,3.0
1008,Customer 375,customer375@example.com,2023-12-19,Electronics,112.05,5.0
1232,Customer 376,unknown@example.com,,Clothing,113.29,3.0
1098,Customer 377,customer377@example.com,2023-10-21,Clothing,188.46,5.0
1658,Customer 378,customer378@example.com,,Clothing,81.91,2.0
1815,Customer 379,customer379@example.com,,Electronics,114.01,1.0
1207,Customer 380,unknown@example.com,,Electronics,66.73,2.0
1130,Customer 381,customer381@example.com,2023-12-31,Clothing,143.66,3.0
1403,Customer 382,customer382@example.com,2023-08-04,Clothing,93.77,4.0
1151,Customer 383,customer383@example.com,,Clothing,41.37,4.0
1053,Customer 384,customer384@example.com,,Electronics,99.33,5.0
1119,Customer 385,customer385@example.com,2023-06-06,Electronics,119.53,4.0
1672,Customer 386,customer386@example.com,,Books,112.76,4.0
1919,Customer 387,customer387@example.com,,Clothing,152.29,1.0
1627,Customer 388,customer388@example.com,,Electronics,27.6,1.0
1586,Customer 389,customer389@example.com,2023-02-16,Books,0.0,4.0
1624,Customer 390,customer390@example.com,2023-11-20,Books,131.99,3.0
1967,Customer 391,customer391@example.com,2023-11-28,Clothing,63.74,5.0
1419,Customer 392,customer392@example.com,2023-06-22,Clothing,112.02,2.0
1421,Customer 393,customer393@example.com,2023-05-10,Books,0.0,1.0
1103,Customer 394,customer394@example.com,2023-04-05,Clothing,235.8,3.0
1851,Customer 395,customer395@example.com,2023-04-25,Electronics,86.51,2.0
1253,Customer 396,customer396@example.com,2023-08-31,Electronics,159.7,1.0
1226,Customer 397,customer397@example.com,,Electronics,83.16,4.0
1111,Customer 398,customer398@example.com,,Books,120.73,1.0
1509,Customer 399,customer399@example.com,2023-10-26,Books,174.6,4.0
1472,Customer 400,customer400@example.com,2023-10-10,Electronics,158.29,2.0
1098,Customer 401,customer401@example.com,2023-03-10,Clothing,89.78,2.0
1152,Customer 402,customer402@example.com,2023-05-28,Clothing,93.24,3.0
1860,Customer 403,customer403@example.com,2023-01-11,Books,150.18,5.0
1913,Customer 404,customer404@example.com,,Clothing,216.66,3.0
1895,Customer 405,customer405@example.com,2023-11-26,Clothing,109.61,5.0
1877,Customer 406,customer406@example.com,2023-12-26,Electronics,197.85,1.0
1337,Customer 407,customer407@example.com,2023-02-07,Clothing,87.93,5.0
1705,Customer 408,customer408@example.com,2023-05-14,Electronics,147.6,2.0
